date,country,confirmed_cases,deaths,recovered
2023-12-24,India,4870,1664,601
2023-12-24,Brazil,8649,3795,1242
2023-12-24,Russia,1357,709,74
2023-12-24,France,4267,356,2816
2023-12-24,United Kingdom,1950,1291,398
2023-12-24,Italy,2984,670,487
2023-12-24,Spain,7001,3573,353
2023-12-24,Canada,3184,1768,481
2023-12-24,Germany,2474,812,1497
2023-12-24,Australia,9987,9686,275
2023-12-24,Japan,144,11,77
2023-12-24,South Korea,3828,1833,355
2023-12-24,Mexico,2909,2278,0
2023-12-24,Indonesia,5273,3360,1653
2023-12-24,Nigeria,3441,630,912
2023-12-24,South Africa,5383,5343,22
2023-12-24,Argentina,8136,5467,2265
2023-12-24,Saudi Arabia,9352,2502,3746
2023-12-25,United States,2141,1299,411
2023-12-25,China,2098,536,957
2023-12-25,India,3448,1792,1080
2023-12-25,Brazil,154,11,112
2023-12-25,Russia,8286,971,4198
2023-12-25,France,6180,801,1484
2023-12-25,United Kingdom,8361,1403,6336
2023-12-25,Italy,8713,1009,7193
2023-12-25,Spain,2741,796,1327
2023-12-25,Canada,9004,4266,580
2023-12-25,Germany,6716,5404,1027
2023-12-25,Australia,9765,1602,2837
2023-12-25,Japan,4913,2953,178
2023-12-25,South Korea,935,142,646
2023-12-25,Mexico,6474,2411,1656
2023-12-25,Indonesia,9982,1925,8028
2023-12-25,Nigeria,1566,604,626
2023-12-25,South Africa,7201,6426,123
2023-12-25,Argentina,2262,1635,284
2023-12-25,Saudi Arabia,4561,193,3266
2023-12-26,United States,7592,2407,1328
2023-12-26,China,9087,7613,69
2023-12-26,India,3216,51,2683
2023-12-26,Brazil,9882,8589,17
2023-12-26,Russia,9379,1008,2607
2023-12-26,France,4191,1808,1893
2023-12-26,United Kingdom,626,318,181
2023-12-26,Italy,9437,6453,2653
2023-12-26,Spain,1682,1077,170
2023-12-26,Canada,8476,2877,1043
2023-12-26,Germany,4897,4203,645
2023-12-26,Australia,8930,4168,815
2023-12-26,Japan,1037,780,234
2023-12-26,South Korea,6270,1938,3669
2023-12-26,Mexico,6880,2525,947
2023-12-26,Indonesia,3299,299,19
2023-12-26,Nigeria,7618,6575,650
2023-12-26,South Africa,8453,6586,129
2023-12-26,Argentina,1811,331,983
2023-12-26,Saudi Arabia,505,213,130
2023-12-27,United States,7751,2005,5221
2023-12-27,China,4619,3772,618
2023-12-27,India,7663,7283,324
2023-12-27,Brazil,7570,1651,3917
2023-12-27,Russia,3178,1108,679
2023-12-27,France,216,61,91
2023-12-27,United Kingdom,1279,625,103
2023-12-27,Italy,4745,1133,2758
2023-12-27,Spain,7410,4932,131
2023-12-27,Canada,6140,4250,1185
2023-12-27,Germany,6074,2321,2377
2023-12-27,Australia,5758,3280,2267
2023-12-27,Japan,6709,4609,1273
2023-12-27,South Korea,6377,2238,4104
2023-12-27,Mexico,8259,2521,1887
2023-12-27,Indonesia,3081,1476,1014
2023-12-27,Nigeria,6651,4636,1820
2023-12-27,South Africa,4335,442,1296
2023-12-27,Argentina,1783,1391,158
2023-12-27,Saudi Arabia,882,334,200
2023-12-28,United States,9555,5628,3572
2023-12-28,China,507,228,157
2023-12-28,India,5653,1552,379
2023-12-28,Brazil,1321,609,620
2023-12-28,Russia,4276,2929,892
2023-12-28,France,3648,1509,1492
2023-12-28,United Kingdom,820,747,62
2023-12-28,Italy,7039,4427,1969
2023-12-28,Spain,6780,5311,1432
2023-12-28,Canada,9159,1874,4123
2023-12-28,Germany,7522,3444,3157
2023-12-28,Australia,5455,5109,276
2023-12-28,Japan,5693,2006,3267
2023-12-28,South Korea,7198,2281,3277
2023-12-28,Mexico,2247,2004,241
2023-12-28,Indonesia,9441,3025,2271
2023-12-28,Nigeria,9094,6191,1069
2023-12-28,South Africa,6213,5415,316
2023-12-28,Argentina,5884,966,30
2023-12-28,Saudi Arabia,8311,552,6398
2023-12-29,United States,6626,4311,2065
2023-12-29,China,6038,5101,764
2023-12-29,India,7251,644,2676
2023-12-29,Brazil,2419,1094,278
2023-12-29,Russia,9319,8062,58
2023-12-29,France,4722,1571,300
2023-12-29,United Kingdom,3614,2743,832
2023-12-29,Italy,1629,1141,92
2023-12-29,Spain,4532,2969,1340
2023-12-29,Canada,2608,855,954
2023-12-29,Germany,6951,2276,952
2023-12-29,Australia,8355,4965,1413
2023-12-29,Japan,5123,246,3740
2023-12-29,South Korea,1812,49,1088
2023-12-29,Mexico,412,120,124
2023-12-29,Indonesia,5168,1782,255
2023-12-29,Nigeria,4267,4046,185
2023-12-29,South Africa,9609,4008,1601
2023-12-29,Argentina,350,60,62
2023-12-29,Saudi Arabia,1362,1175,185
2023-12-30,United States,1060,349,577
2023-12-30,China,1614,121,1310
2023-12-30,India,4489,132,2562
2023-12-30,Brazil,8757,4581,525
2023-12-30,Russia,7440,2335,124
2023-12-30,France,1633,232,645
2023-12-30,United Kingdom,6384,6149,138
2023-12-30,Italy,5649,4413,501
2023-12-30,Spain,9577,7439,1277
2023-12-30,Canada,5129,1335,2904
2023-12-30,Germany,6307,3095,1926
2023-12-30,Australia,4296,475,949
2023-12-30,Japan,3029,758,1610
2023-12-30,South Korea,8905,5692,2107
2023-12-30,Mexico,4592,1778,1907
2023-12-30,Indonesia,8309,6735,1491
2023-12-30,Nigeria,5335,2427,1684
2023-12-30,South Africa,8384,7828,251
2023-12-30,Argentina,786,364,217
2023-12-30,Saudi Arabia,5139,2100,934
2023-12-31,United States,348,50,69
2023-12-31,China,2540,728,120
2023-12-31,India,494,487,4
2023-12-31,Brazil,7131,4076,1635
2023-12-31,Russia,8732,1251,3141
2023-12-31,France,1486,1256,136
2023-12-31,United Kingdom,4440,3770,422
2023-12-31,Italy,1152,650,181
2023-12-31,Spain,1469,621,346
2023-12-31,Canada,6716,5856,807
2023-12-31,Germany,9905,3680,4526
2023-12-31,Australia,5490,1053,1959
2023-12-31,Japan,2061,156,1646
2023-12-31,South Korea,5213,263,4204
2023-12-31,Mexico,4400,1321,1764
2023-12-31,Indonesia,5643,3030,2023
2023-12-31,Nigeria,5435,1170,3383
2023-12-31,South Africa,8890,1794,187
2023-12-31,Argentina,2610,2560,33
2023-12-31,Saudi Arabia,3679,1162,24
2024-01-01,United States,9893,6847,462
2024-01-01,China,1744,222,1173
2024-01-01,India,9998,4336,4305
2024-01-01,Brazil,3265,2746,221
2024-01-01,Russia,7408,830,1439
2024-01-01,France,7026,3230,3703
2024-01-01,United Kingdom,7744,1202,6094
2024-01-01,Italy,7598,4680,1979
2024-01-01,Spain,8055,1187,181
2024-01-01,Canada,3073,575,2065
2024-01-01,Germany,1075,821,127
2024-01-01,Australia,8230,5159,1060
2024-01-01,Japan,594,315,272
2024-01-01,South Korea,9124,343,5380
2024-01-01,Mexico,5466,5301,149
2024-01-01,Indonesia,2888,1830,60
2024-01-01,Nigeria,7209,4725,1904
2024-01-01,South Africa,3962,2141,193
2024-01-01,Argentina,8463,1467,2013
2024-01-01,Saudi Arabia,4829,754,130
2024-01-02,United States,2902,459,1025
2024-01-02,China,5352,1536,3327
2024-01-02,India,9403,5792,1709
2024-01-02,Brazil,4061,4043,0
2024-01-02,Russia,2908,214,1535
2024-01-02,France,9619,3258,1945
2024-01-02,United Kingdom,3939,3612,2
2024-01-02,Italy,8186,2869,2093
2024-01-02,Spain,3516,1150,670
2024-01-02,Canada,4278,2754,1155
2024-01-02,Germany,8084,5633,307
2024-01-02,Australia,7967,1679,278
2024-01-02,Japan,3853,1780,1658
2024-01-02,South Korea,8976,2908,2454
2024-01-02,Mexico,3926,2860,8
2024-01-02,Indonesia,8547,4371,1761
2024-01-02,Nigeria,5614,3086,246
2024-01-02,South Africa,3189,2039,367
2024-01-02,Argentina,5602,2681,2423
2024-01-02,Saudi Arabia,5892,3060,1746
2024-01-03,United States,3912,1647,436
2024-01-03,China,5198,4803,160
2024-01-03,India,3118,277,1468
2024-01-03,Brazil,7251,3781,82
2024-01-03,Russia,5328,4154,57
2024-01-03,France,2667,980,1554
2024-01-03,United Kingdom,4031,204,2384
2024-01-03,Italy,7347,5520,240
2024-01-03,Spain,7677,2439,3840
2024-01-03,Canada,5689,4895,729
2024-01-03,Germany,1039,864,128
2024-01-03,Australia,2664,402,1293
2024-01-03,Japan,2179,1862,48
2024-01-03,South Korea,6330,4177,1887
2024-01-03,Mexico,5091,761,1374
2024-01-03,Indonesia,123,86,18
2024-01-03,Nigeria,4633,601,2766
2024-01-03,South Africa,3771,2040,1378
2024-01-03,Argentina,764,622,59
2024-01-03,Saudi Arabia,3104,461,152
2024-01-04,United States,5313,1962,1577
2024-01-04,China,7385,6631,662
2024-01-04,India,1088,195,525
2024-01-04,Brazil,4923,2466,1872
2024-01-04,Russia,9006,5680,3162
2024-01-04,France,9796,9561,207
2024-01-04,United Kingdom,4935,104,1844
2024-01-04,Italy,7296,6475,650
2024-01-04,Spain,8668,2888,1959
2024-01-04,Canada,6668,6585,75
2024-01-04,Germany,5692,891,1049
2024-01-04,Australia,7989,7024,933
2024-01-04,Japan,4989,520,4100
2024-01-04,South Korea,1964,534,1395
2024-01-04,Mexico,6147,6012,4
2024-01-04,Indonesia,6153,5393,265
2024-01-04,Nigeria,873,54,122
2024-01-04,South Africa,2615,257,2163
2024-01-04,Argentina,7334,1545,3658
2024-01-04,Saudi Arabia,9345,7174,598
2024-01-05,United States,5592,3217,1022
2024-01-05,China,9159,5253,2650
2024-01-05,India,6642,97,149
2024-01-05,Brazil,1719,992,52
2024-01-05,Russia,8058,4438,1960
2024-01-05,France,6196,1333,2576
2024-01-05,United Kingdom,947,292,582
2024-01-05,Italy,4790,1218,1154
2024-01-05,Spain,3145,130,1428
2024-01-05,Canada,3878,3372,90
2024-01-05,Germany,214,75,18
2024-01-05,Australia,3311,2065,1009
2024-01-05,Japan,3856,3286,211
2024-01-05,South Korea,964,279,176
2024-01-05,Mexico,6894,1642,2318
2024-01-05,Indonesia,1950,785,723
2024-01-05,Nigeria,3170,3170,0
2024-01-05,South Africa,4084,3823,204
2024-01-05,Argentina,2833,1365,239
2024-01-05,Saudi Arabia,2237,1743,404
2024-01-06,United States,4062,3777,245
2024-01-06,China,4700,3631,382
2024-01-06,India,805,431,299
2024-01-06,Brazil,7201,3573,985
2024-01-06,Russia,3734,2388,613
2024-01-06,France,3034,1653,834
2024-01-06,United Kingdom,3113,2844,173
2024-01-06,Italy,7803,2754,4113
2024-01-06,Spain,2416,728,171
2024-01-06,Canada,2860,611,1407
2024-01-06,Germany,5725,5242,153
2024-01-06,Australia,1395,176,586
2024-01-06,Japan,2575,1772,59
2024-01-06,South Korea,1384,205,181
2024-01-06,Mexico,6830,2118,2347
2024-01-06,Indonesia,2047,564,979
2024-01-06,Nigeria,7698,5968,1529
2024-01-06,South Africa,3795,1120,2031
2024-01-06,Argentina,292,172,97
2024-01-06,Saudi Arabia,8266,2360,4902
2024-01-07,United States,3720,703,933
2024-01-07,China,2497,349,872
2024-01-07,India,3528,2398,32
2024-01-07,Brazil,6869,2914,1161
2024-01-07,Russia,991,707,100
2024-01-07,France,9439,4697,863
2024-01-07,United Kingdom,7183,4715,1097
2024-01-07,Italy,2924,2726,156
2024-01-07,Spain,4829,3351,709
2024-01-07,Canada,9927,8,4963
2024-01-07,Germany,4258,3465,489
2024-01-07,Australia,9146,5399,106
2024-01-07,Japan,2993,2425,72
2024-01-07,South Korea,5295,3536,544
2024-01-07,Mexico,8659,3351,4824
2024-01-07,Indonesia,5941,5713,135
2024-01-07,Nigeria,2518,1865,31
2024-01-07,South Africa,5767,2014,2408
2024-01-07,Argentina,6348,2998,1817
2024-01-07,Saudi Arabia,4615,3036,66
2024-01-08,United States,6027,4218,1452
2024-01-08,China,2350,1494,138
2024-01-08,India,9164,8195,144
2024-01-08,Brazil,8336,6677,1282
2024-01-08,Russia,6709,6101,461
2024-01-08,France,3760,1288,1727
2024-01-08,United Kingdom,8482,6550,85
2024-01-08,Italy,9745,5523,3598
2024-01-08,Spain,2705,572,615
2024-01-08,Canada,7640,4545,3014
2024-01-08,Germany,7581,7008,249
2024-01-08,Australia,7556,4928,496
2024-01-08,Japan,7425,715,3293
2024-01-08,South Korea,553,387,119
2024-01-08,Mexico,2019,1311,540
2024-01-08,Indonesia,4146,2357,1228
2024-01-08,Nigeria,3941,1573,1988
2024-01-08,South Africa,9609,1637,6213
2024-01-08,Argentina,6505,1207,3302
2024-01-08,Saudi Arabia,1086,1042,44
2024-01-09,United States,3220,1315,1103
2024-01-09,China,6895,1690,1680
2024-01-09,India,666,470,58
2024-01-09,Brazil,8663,5581,459
2024-01-09,Russia,4355,3529,766
2024-01-09,France,4144,2441,700
2024-01-09,United Kingdom,2793,1178,1381
2024-01-09,Italy,1340,171,210
2024-01-09,Spain,6428,6408,11
2024-01-09,Canada,1846,1275,79
2024-01-09,Germany,3164,2352,747
2024-01-09,Australia,4145,844,2176
2024-01-09,Japan,1217,704,54
2024-01-09,South Korea,5143,2845,821
2024-01-09,Mexico,8680,6616,301
2024-01-09,Indonesia,8328,535,2932
2024-01-09,Nigeria,6448,648,3669
2024-01-09,South Africa,5812,1994,967
2024-01-09,Argentina,5177,2231,2632
2024-01-09,Saudi Arabia,2425,117,1019
2024-01-10,United States,9616,2307,2498
2024-01-10,China,7272,4624,236
2024-01-10,India,3758,3358,213
2024-01-10,Brazil,6301,1045,1266
2024-01-10,Russia,8905,1283,2106
2024-01-10,France,9153,562,5423
2024-01-10,United Kingdom,3849,516,1375
2024-01-10,Italy,8121,3326,1698
2024-01-10,Spain,1835,1377,446
2024-01-10,Canada,982,36,237
2024-01-10,Germany,8342,3889,2941
2024-01-10,Australia,3445,1115,1330
2024-01-10,Japan,5548,432,1686
2024-01-10,South Korea,4069,68,1732
2024-01-10,Mexico,3899,2968,158
2024-01-10,Indonesia,7799,6047,253
2024-01-10,Nigeria,335,186,6
2024-01-10,South Africa,6838,1936,1400
2024-01-10,Argentina,4708,2196,60
2024-01-10,Saudi Arabia,9704,8662,993
2024-01-11,United States,6140,2712,3266
2024-01-11,China,6662,2106,56
2024-01-11,India,7006,5973,246
2024-01-11,Brazil,4334,3980,338
2024-01-11,Russia,9246,3021,2297
2024-01-11,France,5581,1761,194
2024-01-11,United Kingdom,9286,97,5178
2024-01-11,Italy,7862,850,5882
2024-01-11,Spain,3375,2602,180
2024-01-11,Canada,5498,545,4527
2024-01-11,Germany,134,134,0
2024-01-11,Australia,4710,3606,550
2024-01-11,Japan,3935,1292,904
2024-01-11,South Korea,4217,4111,44
2024-01-11,Mexico,795,166,346
2024-01-11,Indonesia,4416,3208,44
2024-01-11,Nigeria,8081,2475,1972
2024-01-11,South Africa,1173,1046,60
2024-01-11,Argentina,3114,798,1647
2024-01-11,Saudi Arabia,9113,82,4814
2024-01-12,United States,1483,249,398
2024-01-12,China,4449,3424,383
2024-01-12,India,4149,329,2762
2024-01-12,Brazil,5670,333,542
2024-01-12,Russia,8781,994,2113
2024-01-12,France,6325,6213,31
2024-01-12,United Kingdom,6266,6254,3
2024-01-12,Italy,3860,3301,83
2024-01-12,Spain,3293,1545,1526
2024-01-12,Canada,9724,1547,882
2024-01-12,Germany,6976,4845,267
2024-01-12,Australia,9218,1220,7836
2024-01-12,Japan,8526,2773,3368
2024-01-12,South Korea,1277,392,554
2024-01-12,Mexico,6560,4103,1079
2024-01-12,Indonesia,9206,7812,1058
2024-01-12,Nigeria,497,236,162
2024-01-12,South Africa,1476,1468,6
2024-01-12,Argentina,309,186,66
2024-01-12,Saudi Arabia,5327,4862,463
2024-01-13,United States,6669,5160,1152
2024-01-13,China,8875,5227,567
2024-01-13,India,6278,4543,1533
2024-01-13,Brazil,8492,7524,839
2024-01-13,Russia,5237,4554,664
2024-01-13,France,1335,317,449
2024-01-13,United Kingdom,3150,117,2619
2024-01-13,Italy,2307,627,929
2024-01-13,Spain,6366,1322,3085
2024-01-13,Canada,1147,892,239
2024-01-13,Germany,1441,1255,35
2024-01-13,Australia,928,107,717
2024-01-13,Japan,5185,5091,34
2024-01-13,South Korea,3585,1112,154
2024-01-13,Mexico,7889,7547,210
2024-01-13,Indonesia,944,297,344
2024-01-13,Nigeria,2153,1747,8
2024-01-13,South Africa,1358,145,69
2024-01-13,Argentina,2510,1496,490
2024-01-13,Saudi Arabia,262,55,166
2024-01-14,United States,9300,8431,477
2024-01-14,China,6698,3595,1885
2024-01-14,India,5162,4667,46
2024-01-14,Brazil,5160,4038,543
2024-01-14,Russia,3621,1551,636
2024-01-14,France,1242,85,591
2024-01-14,United Kingdom,1249,551,598
2024-01-14,Italy,7295,6594,395
2024-01-14,Spain,3182,1592,1367
2024-01-14,Canada,433,413,8
2024-01-14,Germany,6610,4481,1020
2024-01-14,Australia,741,263,270
2024-01-14,Japan,7967,6362,687
2024-01-14,South Korea,9959,3971,2148
2024-01-14,Mexico,4025,2844,195
2024-01-14,Indonesia,1971,1730,211
2024-01-14,Nigeria,3282,197,362
2024-01-14,South Africa,7418,4035,1597
2024-01-14,Argentina,5811,1059,2650
2024-01-14,Saudi Arabia,216,68,89
2024-01-15,United States,7251,6204,880
2024-01-15,China,5843,5700,122
2024-01-15,India,3148,1985,571
2024-01-15,Brazil,7879,5195,2665
2024-01-15,Russia,1164,290,541
2024-01-15,France,2021,170,1790
2024-01-15,United Kingdom,607,84,4
2024-01-15,Italy,2352,1500,447
2024-01-15,Spain,1202,855,189
2024-01-15,Canada,6872,4918,1116
2024-01-15,Germany,6260,3223,2607
2024-01-15,Australia,7644,6671,928
2024-01-15,Japan,2233,150,1204
2024-01-15,South Korea,6228,6130,2
2024-01-15,Mexico,9563,4917,1396
2024-01-15,Indonesia,5049,3981,655
2024-01-15,Nigeria,2410,152,2258
2024-01-15,South Africa,6864,718,4696
2024-01-15,Argentina,8601,7117,208
2024-01-15,Saudi Arabia,530,26,209
2024-01-16,United States,5485,4267,903
2024-01-16,China,6302,821,1338
2024-01-16,India,2667,2641,14
2024-01-16,Brazil,2492,827,87
2024-01-16,Russia,6864,606,898
2024-01-16,France,1840,1235,467
2024-01-16,United Kingdom,8265,21,4753
2024-01-16,Italy,3311,1720,758
2024-01-16,Spain,9256,7065,1189
2024-01-16,Canada,883,728,107
2024-01-16,Germany,1257,1086,164
2024-01-16,Australia,1509,327,1021
2024-01-16,Japan,3053,1494,345
2024-01-16,South Korea,5385,1220,2036
2024-01-16,Mexico,1249,1030,26
2024-01-16,Indonesia,1217,1032,134
2024-01-16,Nigeria,147,71,67
2024-01-16,South Africa,1428,844,133
2024-01-16,Argentina,685,26,410
2024-01-16,Saudi Arabia,7978,5120,1721
2024-01-17,United States,9192,4139,148
2024-01-17,China,8573,4665,3569
2024-01-17,India,2335,362,1372
2024-01-17,Brazil,9552,724,6910
2024-01-17,Russia,7592,3468,3349
2024-01-17,France,639,185,244
2024-01-17,United Kingdom,8648,6971,1072
2024-01-17,Italy,9736,375,5981
2024-01-17,Spain,7509,799,5944
2024-01-17,Canada,8791,725,7642
2024-01-17,Germany,1759,1082,554
2024-01-17,Australia,8603,2939,3860
2024-01-17,Japan,493,390,42
2024-01-17,South Korea,6270,5113,485
2024-01-17,Mexico,5823,1662,2556
2024-01-17,Indonesia,3211,893,256
2024-01-17,Nigeria,1454,1269,85
2024-01-17,South Africa,6787,3869,439
2024-01-17,Argentina,2940,1649,655
2024-01-17,Saudi Arabia,6385,4848,1156
2024-01-18,United States,1441,1132,257
2024-01-18,China,6392,2687,282
2024-01-18,India,5937,419,4934
2024-01-18,Brazil,9586,9487,55
2024-01-18,Russia,2414,286,1689
2024-01-18,France,3488,1511,1521
2024-01-18,United Kingdom,4400,2567,1024
2024-01-18,Italy,8116,3087,3675
2024-01-18,Spain,408,207,167
2024-01-18,Canada,775,138,596
2024-01-18,Germany,7294,5629,1100
2024-01-18,Australia,6240,3516,1071
2024-01-18,Japan,5219,4992,59
2024-01-18,South Korea,8560,1489,5252
2024-01-18,Mexico,6376,2590,3663
2024-01-18,Indonesia,4187,3175,808
2024-01-18,Nigeria,1709,1214,137
2024-01-18,South Africa,6640,5807,10
2024-01-18,Argentina,7913,7841,14
2024-01-18,Saudi Arabia,1006,836,43
2024-01-19,United States,4319,2887,602
2024-01-19,China,626,507,117
2024-01-19,India,3122,2780,269
2024-01-19,Brazil,1824,1707,77
2024-01-19,Russia,3341,3043,3
2024-01-19,France,5946,569,3029
2024-01-19,United Kingdom,478,397,12
2024-01-19,Italy,1926,1605,256
2024-01-19,Spain,3878,2769,528
2024-01-19,Canada,3882,1310,2239
2024-01-19,Germany,9421,3971,2745
2024-01-19,Australia,5985,1950,1256
2024-01-19,Japan,275,140,105
2024-01-19,South Korea,537,148,7
2024-01-19,Mexico,878,778,59
2024-01-19,Indonesia,3334,3177,79
2024-01-19,Nigeria,2850,1123,1709
2024-01-19,South Africa,1780,872,706
2024-01-19,Argentina,6544,4418,232
2024-01-19,Saudi Arabia,4417,1352,990
2024-01-20,United States,9369,6438,346
2024-01-20,China,8422,3383,4977
2024-01-20,India,4278,1233,2547
2024-01-20,Brazil,3508,1574,707
2024-01-20,Russia,9205,2862,3496
2024-01-20,France,3859,304,3534
2024-01-20,United Kingdom,9969,2013,6611
2024-01-20,Italy,286,58,61
2024-01-20,Spain,6464,1241,4593
2024-01-20,Canada,4868,1610,810
2024-01-20,Germany,449,259,34
2024-01-20,Australia,5669,4532,140
2024-01-20,Japan,408,196,155
2024-01-20,South Korea,4332,1839,1390
2024-01-20,Mexico,9882,4879,3844
2024-01-20,Indonesia,7197,6103,1090
2024-01-20,Nigeria,9857,4832,3294
2024-01-20,South Africa,8094,7346,23
2024-01-20,Argentina,5005,1186,1532
2024-01-20,Saudi Arabia,690,477,68
2024-01-21,United States,9119,4730,827
2024-01-21,China,5774,4046,624
2024-01-21,India,2232,1355,425
2024-01-21,Brazil,8353,833,2887
2024-01-21,Russia,5655,2144,685
2024-01-21,France,464,327,90
2024-01-21,United Kingdom,9814,1941,3940
2024-01-21,Italy,2063,1786,136
2024-01-21,Spain,1598,536,512
2024-01-21,Canada,3535,2517,196
2024-01-21,Germany,3754,1332,400
2024-01-21,Australia,4147,3224,221
2024-01-21,Japan,3748,1458,1357
2024-01-21,South Korea,927,229,92
2024-01-21,Mexico,3306,2949,115
2024-01-21,Indonesia,1553,1244,12
2024-01-21,Nigeria,3930,1872,460
2024-01-21,South Africa,4011,3424,44
2024-01-21,Argentina,5931,2027,3235
2024-01-21,Saudi Arabia,8523,734,6112
2024-01-22,United States,1152,813,14
2024-01-22,China,4875,3483,276
2024-01-22,India,1116,362,693
2024-01-22,Brazil,9877,7604,725
2024-01-22,Russia,9613,6864,2375
2024-01-22,France,8546,3870,1150
2024-01-22,United Kingdom,2710,604,1975
2024-01-22,Italy,4175,3884,203
2024-01-22,Spain,1546,1354,23
2024-01-22,Canada,8377,7866,296
2024-01-22,Germany,1394,126,760
2024-01-22,Australia,9634,2382,6779
2024-01-22,Japan,3243,2782,111
2024-01-22,South Korea,6756,3631,2105
2024-01-22,Mexico,8721,2652,4454
2024-01-22,Indonesia,1558,1279,69
2024-01-22,Nigeria,1653,1161,30
2024-01-22,South Africa,9329,4624,4403
2024-01-22,Argentina,1065,653,382
2024-01-22,Saudi Arabia,9675,9652,4
2024-01-23,United States,4834,2471,834
2024-01-23,China,6059,5899,24
2024-01-23,India,4381,1197,1822
2024-01-23,Brazil,5975,241,1076
2024-01-23,Russia,4835,3842,919
2024-01-23,France,3118,2236,700
2024-01-23,United Kingdom,1361,1068,142
2024-01-23,Italy,5729,4889,336
2024-01-23,Spain,6487,2879,905
2024-01-23,Canada,2253,1228,353
2024-01-23,Germany,2836,837,932
2024-01-23,Australia,9461,6921,862
2024-01-23,Japan,9938,673,1297
2024-01-23,South Korea,4969,2875,1359
2024-01-23,Mexico,7605,3331,1751
2024-01-23,Indonesia,1950,1295,159
2024-01-23,Nigeria,325,39,228
2024-01-23,South Africa,6717,501,1604
2024-01-23,Argentina,8956,3779,4944
2024-01-23,Saudi Arabia,7654,7035,216
2024-01-24,United States,9828,4985,409
2024-01-24,China,172,165,4
2024-01-24,India,3064,1449,595
